name of device,constant throughout,almost constant throughout,,,Ignore these,,,,,
name,bs_timestamp,rs_timestamp,seq_number,stored,accelx,accely,accelz,breathing_signal,breathing_rate,activity
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,1.15918,0.281982,-0.123047,NaN,18.75,16.655193
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.42334,-0.250244,-0.045654,NaN,18.75,16.655193
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,0.009033,-0.24292,-0.103271,NaN,18.75,16.655193
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,-0.122314,-0.162598,-0.330322,NaN,18.75,16.655193
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,1.999756,-0.66626,0.041992,NaN,18.75,16.655193
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,1.519775,-0.264648,-0.13916,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.555176,-0.187012,0.097412,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.281006,-0.143555,-0.043213,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,-0.051514,-0.094727,-0.39502,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,1.999756,0.069092,-0.325195,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,1.664062,-0.124756,-0.089355,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,0.983398,0.082764,0.018799,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.375977,-0.278076,-0.0354,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.053955,-0.218994,-0.166016,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.274414,-0.528076,-0.54541,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,1.999756,0.152832,0.968506,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,0.908447,-0.230957,-0.237549,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,0.483887,-0.343262,0.262451,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,0.040771,-0.105469,-0.198975,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.008545,-0.054688,-0.577148,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,1.999756,0.221191,0.158936,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,1.376709,0.019531,-0.200928,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,0.630371,-0.080078,0.041748,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,0.213867,-0.271729,-0.076172,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,-0.105713,-0.257812,-0.235596,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,1.944824,-1.087646,-0.623535,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,1.8396,0.305664,0.352783,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,0.627441,-0.382812,-0.01416,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,0.375,-0.202393,0.233398,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,-0.083252,-0.028076,-0.318359,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.621094,0.432373,-1.370117,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,1.999756,-0.626953,1.350342,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,1.300537,0.0896,-0.089355,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,0.364014,-0.232178,-0.089844,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,0.067627,-0.411133,-0.145508,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,-0.169922,-0.110352,-0.317383,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,1.999756,-0.525391,0.571777,NaN,18.75,13.030565
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,1.85083,-0.11377,0.125977,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,0.702148,-0.209473,-0.009277,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,0.211182,-0.184814,-0.031982,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,-0.181396,-0.04834,-0.266846,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,-0.070068,0.231689,-0.469238,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,1.999756,1.014648,-0.111572,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,1.689697,0.203613,-0.288086,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,0.328125,-0.285889,0.059326,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,0.053467,-0.352295,-0.239014,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,-0.229004,-0.172607,-0.171631,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,1.340332,-0.486572,-1.781738,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,1.999756,-0.068848,0.817383,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,0.958984,-0.140625,0.032227,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,0.516846,-0.159424,0.145752,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,-0.094482,-0.202637,-0.199463,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,-0.249023,-0.017822,-0.301758,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,1.999756,0.409668,-0.425537,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,1.931641,-0.118652,-0.304932,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,1.01123,-0.055176,-0.000732,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,0.257324,-0.303711,-0.174561,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.040283,-0.250244,-0.096924,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,-0.094727,-0.040527,-0.423096,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,1.999756,-0.280029,1.227051,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,1.49585,-0.439209,0.017578,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,0.456299,-0.144043,0.047607,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.128418,-0.034668,-0.073242,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,-0.17334,-0.015381,-0.281006,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,1.311035,-0.455322,0.641113,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,1.999756,-0.173828,0.239258,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,1.223145,0.017578,-0.026611,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,0.214844,-0.228027,0.042236,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,0.004883,-0.275879,-0.18335,NaN,18.75,12.495585
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,-0.243164,-0.026855,-0.340332,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,1.999756,-0.566895,0.953369,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,1.665283,-0.203857,-0.085449,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,0.661377,-0.109375,0.078857,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,0.294434,-0.205566,-0.009033,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,-0.138916,-0.125244,-0.199951,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,0.050049,-0.008789,-0.466309,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,1.999756,0.193604,0.197266,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,1.358887,0.121094,-0.313477,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.372559,-0.270996,0.117432,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,0.120605,-0.274414,-0.169434,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,-0.21167,-0.217285,-0.370361,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,1.999756,-0.445068,0.416016,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,1.649414,-0.281738,-0.10083,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.658691,-0.160889,0.073242,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.33252,-0.20874,0.023438,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,-0.134277,-0.105469,-0.168213,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,0.971191,0.557617,-1.160156,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,1.999756,-0.448486,0.541992,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,1.472656,0.115479,-0.106689,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.403809,-0.248779,-0.04248,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.041016,-0.217773,-0.101074,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,-0.150635,-0.218994,-0.33667,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,1.999756,-0.491211,0.535156,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,1.546387,-0.331299,-0.07373,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.484131,-0.195312,0.050781,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.24585,-0.146973,-0.076172,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,-0.138184,-0.088867,-0.207275,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,1.495361,-0.101807,-0.367432,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,1.951904,-0.155273,0.422852,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,1.298828,0.056152,-0.036865,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,0.313477,-0.358154,-0.086182,NaN,18.75,7.69892
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,0.021484,-0.223389,-0.064697,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,-0.049316,-0.124023,-0.416992,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,1.999756,0.082031,1.462891,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,1.177002,-0.28125,-0.22876,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,0.549316,-0.296387,0.200684,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,0.169922,-0.144531,-0.207275,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,-0.030273,0.051758,-0.402588,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,1.999756,-0.276367,0.303955,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,1.658447,-0.116211,-0.281494,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.861328,-0.133789,0.002441,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,0.155029,-0.263184,-0.114014,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,-0.085938,-0.374023,-0.113037,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,0.216553,-0.617676,-0.513428,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,1.999756,0.300293,1.325439,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.616455,-0.890625,-0.203613,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.554199,-0.349365,0.287842,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,-0.061523,-0.032471,-0.270996,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,-0.040283,-0.070068,-0.453125,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,1.999756,-0.494873,0.889648,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,1.395508,-0.039551,-0.255859,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.54834,-0.130371,-0.012939,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.235352,-0.330811,-0.101807,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,-0.080078,-0.239746,-0.294189,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,1.999756,-1.217041,0.826904,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,1.778564,0.172119,0.183105,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.60791,-0.242188,-0.049072,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.336914,-0.196289,0.140625,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,-0.043701,-0.056885,-0.235596,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,1.33252,0.682861,-1.397949,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,1.999756,-0.480957,0.97583,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,1.144287,0.01416,-0.097168,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,0.307861,-0.126465,0.149414,NaN,18.75,6.446171
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,0.150879,-0.242676,-0.20166,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,-0.106934,-0.312744,-0.480469,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,1.999756,-0.525391,0.881348,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,1.080322,-0.477051,-0.183594,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,0.659668,-0.176025,0.188232,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,0.036377,-0.066162,-0.163086,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,-0.158936,0.00415,-0.444092,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,1.999756,-0.526855,0.380859,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,1.453369,-0.267334,-0.42041,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.821777,0.030762,0.093262,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,0.161377,-0.292236,-0.111816,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,0.114502,-0.253662,-0.238525,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,1.352539,-0.276367,-0.521729,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,1.969971,-0.183594,0.549805,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.762207,-0.341309,-0.018799,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.525635,-0.161377,0.097412,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,-0.067383,-0.071045,-0.198486,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,0.063477,0.058838,-0.530518,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,1.999756,-0.000488,0.044922,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,1.399658,0.0625,-0.205566,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.495605,-0.159424,-0.009033,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.102539,-0.132568,-0.147705,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,-0.054443,-0.301514,-0.26416,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,1.999756,-0.755127,0.098633,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,1.694092,-0.204834,0.203857,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.533936,-0.247803,0.054199,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.351562,-0.112793,-0.027832,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,-0.095947,-0.05127,-0.261963,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,1.393311,0.0354,-0.295654,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,1.999756,-0.353271,0.516602,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,1.191406,0.041992,0.009033,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,0.342529,-0.230469,0.013672,NaN,18.75,8.034963
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,0.100342,-0.236328,-0.164307,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,-0.061035,-0.192139,-0.377197,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,1.999756,-0.330566,0.372314,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,1.292969,-0.337891,-0.026367,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,0.440674,-0.200439,0.154297,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,0.093262,-0.114258,-0.164062,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,-0.091797,-0.021973,-0.415527,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,1.999756,0.040527,0.096924,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,1.481689,-0.080566,-0.254395,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.834229,-0.011963,0.008057,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,0.109863,-0.175293,0.001465,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,-0.004395,-0.280029,-0.234375,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,1.470703,-0.739502,0.000488,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,1.999756,0.612549,0.519531,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.621826,-0.263184,-0.037598,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.395752,-0.003418,0.246094,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,0.172852,-0.215088,-0.119141,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,1.999756,-0.092285,-0.485596,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,1.673584,0.015137,0.237061,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,1.0271,-0.000732,0.133057,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.541748,-0.024902,0.136475,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,0.160156,-0.075195,-0.061279,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,0.111816,-0.356445,-0.152588,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,1.999756,-1.150391,0.479492,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,1.339111,-0.028076,0.042969,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.55542,-0.174805,0.233154,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,0.216064,-0.19751,0.023926,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,-0.063232,-0.073975,-0.362549,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,1.999756,-0.135986,0.463379,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,1.556885,-0.195801,-0.26416,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,0.759033,-0.041748,0.12793,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,0.141602,-0.163086,-0.09668,NaN,18.75,6.01217
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,0.023438,-0.355713,-0.260498,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,1.880859,-1.397949,0.133789,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,1.845703,0.232178,0.268311,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,0.631592,-0.282959,-0.057861,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,0.447998,-0.143066,0.231689,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,-0.080811,-0.093018,-0.2771,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,1.466309,0.391357,-1.378662,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,1.999756,-0.695068,0.697754,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,9,0,1.263184,0.158936,0.154297,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,10,0,0.253662,-0.167969,-0.077393,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,11,0,0.062744,-0.297119,-0.119629,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,12,0,-0.113037,-0.343262,-0.443848,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,13,0,1.999756,-0.584717,0.595947,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,14,0,1.074707,-0.337891,-0.144531,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,15,0,0.486816,-0.077881,0.160645,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,16,0,0.218262,-0.15332,-0.05542,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,17,0,-0.030518,-0.057861,-0.498291,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,18,0,1.999756,0.431641,0.131836,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,19,0,1.537598,-0.082275,-0.320068,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,20,0,0.801514,-0.034668,0.043945,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,21,0,0.11792,-0.138672,-0.101318,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,22,0,-0.001221,-0.31958,-0.162354,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,23,0,1.463379,-0.476074,-0.147705,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,24,0,1.84082,0.163818,0.574707,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,25,0,0.660889,-0.358643,-0.054199,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,26,0,0.440674,-0.088135,0.136963,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,27,0,-0.085938,-0.037354,-0.229248,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,28,0,0.812256,0.497314,-1.503906,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,29,0,1.999756,-0.086914,0.657715,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,30,0,1.335449,0.064453,0.022217,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,31,0,0.355957,-0.159424,-0.01001,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,0,0,0.050781,-0.230469,-0.124756,NaN,18.75,5.58227
F9:83:35:56:D1:CD,2.02E+13,-104,1,0,-0.031006,-0.432373,-0.35498,NaN,18.75,6.339017
F9:83:35:56:D1:CD,2.02E+13,-104,2,0,1.999756,0.54834,0.924805,NaN,18.75,6.339017
F9:83:35:56:D1:CD,2.02E+13,-104,3,0,1.181396,-0.217773,-0.048828,NaN,18.75,6.339017
F9:83:35:56:D1:CD,2.02E+13,-104,4,0,0.526611,-0.04248,0.250244,NaN,18.75,6.339017
F9:83:35:56:D1:CD,2.02E+13,-104,5,0,0.204346,-0.074951,0.040039,NaN,18.75,6.339017
F9:83:35:56:D1:CD,2.02E+13,-104,6,0,-0.070068,-0.064941,-0.456299,NaN,18.75,6.339017
F9:83:35:56:D1:CD,2.02E+13,-104,7,0,1.999756,0.245361,0.376465,NaN,18.75,6.339017
F9:83:35:56:D1:CD,2.02E+13,-104,8,0,1.768555,0.093506,0.092773,NaN,18.75,6.339017
