EXPERIMENT2_1.CSV
min_spacing,iter_window_len,crazy_var,window_length,step1_benchmarks,step15_usage
0.33,0.1,60,200,"[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1
subject,avg diff,setting.step1_usage,setting.step1_benchmarks,setting.step15_usage,setting.step2_usage,setting.step3_usage
"['filip2', 'hayden2', 'roy1']",50.6462896582,"[1, 3, 4, 3, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,2
"['filip2', 'hayden2', 'roy1']",52.8228449646,"[1, 3, 4, 3, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,1
"['filip2', 'hayden2', 'roy1']",53.2057794401,"[1, 3, 4, 3, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,2
"['filip2', 'hayden2', 'roy1']",50.3520121614,"[1, 3, 4, 3, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,1
"['filip2', 'hayden2', 'roy1']",52.2965297748,"[1, 3, 4, 3, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,2
"['filip2', 'hayden2', 'roy1']",46.0740772722,"[1, 3, 4, 3, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,1
"['filip2', 'hayden2', 'roy1']",51.9808331164,"[1, 3, 4, 3, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,2
"['filip2', 'hayden2', 'roy1']",46.0464552265,"[1, 3, 4, 3, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,1
"['filip2', 'hayden2', 'roy1']",51.9099793138,"[1, 3, 4, 3, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,2
"['filip2', 'hayden2', 'roy1']",47.8998852484,"[1, 3, 4, 3, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,1
"['filip2', 'hayden2', 'roy1']",53.0701070569,"[1, 3, 4, 3, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,2
"['filip2', 'hayden2', 'roy1']",47.6423548098,"[1, 3, 4, 3, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,1
"['filip2', 'hayden2', 'roy1']",50.6462896582,"[1, 3, 4, 3, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,2
"['filip2', 'hayden2', 'roy1']",52.8228449646,"[1, 3, 4, 3, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,1
"['filip2', 'hayden2', 'roy1']",53.2057794401,"[1, 3, 4, 3, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,2
"['filip2', 'hayden2', 'roy1']",50.3520121614,"[1, 3, 4, 3, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,1
"['filip2', 'hayden2', 'roy1']",52.2965297748,"[1, 3, 4, 3, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,2
"['filip2', 'hayden2', 'roy1']",46.0740772722,"[1, 3, 4, 3, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,1
"['filip2', 'hayden2', 'roy1']",51.9808331164,"[1, 3, 4, 3, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,2
"['filip2', 'hayden2', 'roy1']",46.0464552265,"[1, 3, 4, 3, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,1
"['filip2', 'hayden2', 'roy1']",51.9099793138,"[1, 3, 4, 3, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,2
"['filip2', 'hayden2', 'roy1']",47.8998852484,"[1, 3, 4, 3, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,1
"['filip2', 'hayden2', 'roy1']",53.0701070569,"[1, 3, 4, 3, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,2
"['filip2', 'hayden2', 'roy1']",47.6423548098,"[1, 3, 4, 4, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,1
"['filip2', 'hayden2', 'roy1']",50.6462896582,"[1, 3, 4, 4, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,2
"['filip2', 'hayden2', 'roy1']",52.8228449646,"[1, 3, 4, 4, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,1
"['filip2', 'hayden2', 'roy1']",53.2057794401,"[1, 3, 4, 4, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,2
"['filip2', 'hayden2', 'roy1']",50.3520121614,"[1, 3, 4, 4, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,1
"['filip2', 'hayden2', 'roy1']",52.2965297748,"[1, 3, 4, 4, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,2
"['filip2', 'hayden2', 'roy1']",46.0740772722,"[1, 3, 4, 4, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,1
"['filip2', 'hayden2', 'roy1']",51.9808331164,"[1, 3, 4, 4, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,2
"['filip2', 'hayden2', 'roy1']",46.0464552265,"[1, 3, 4, 4, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,1
"['filip2', 'hayden2', 'roy1']",51.9099793138,"[1, 3, 4, 4, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,2
"['filip2', 'hayden2', 'roy1']",47.8998852484,"[1, 3, 4, 4, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,1
"['filip2', 'hayden2', 'roy1']",53.0701070569,"[1, 3, 4, 4, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,2
"['filip2', 'hayden2', 'roy1']",48.5594608291,"[1, 3, 4, 4, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,1
"['filip2', 'hayden2', 'roy1']",49.9291732799,"[1, 3, 4, 4, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,2
"['filip2', 'hayden2', 'roy1']",50.5685706626,"[1, 3, 4, 4, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,1
"['filip2', 'hayden2', 'roy1']",50.9980492014,"[1, 3, 4, 4, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,2
"['filip2', 'hayden2', 'roy1']",51.2605852186,"[1, 3, 4, 4, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,1
"['filip2', 'hayden2', 'roy1']",51.6296510554,"[1, 3, 4, 4, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,2
"['filip2', 'hayden2', 'roy1']",48.9718951392,"[1, 3, 4, 4, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,1
"['filip2', 'hayden2', 'roy1']",51.4862924126,"[1, 3, 4, 4, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,2
"['filip2', 'hayden2', 'roy1']",48.7974748439,"[1, 3, 4, 4, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,1
"['filip2', 'hayden2', 'roy1']",51.4145054284,"[1, 3, 4, 4, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,2
"['filip2', 'hayden2', 'roy1']",49.1699233501,"[1, 3, 4, 4, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,1
"['filip2', 'hayden2', 'roy1']",51.7701950076,"[1, 3, 4, 4, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,2
"['filip2', 'hayden2', 'roy1']",47.7781818366,"[1, 3, 4, 4, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,1
"['filip2', 'hayden2', 'roy1']",50.7493073043,"[1, 3, 4, 4, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,2
"['filip2', 'hayden2', 'roy1']",52.9169921026,"[1, 3, 4, 4, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,1
"['filip2', 'hayden2', 'roy1']",53.3032996961,"[1, 3, 4, 4, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,2
"['filip2', 'hayden2', 'roy1']",50.4613767252,"[1, 3, 4, 4, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,1
"['filip2', 'hayden2', 'roy1']",52.3798624681,"[1, 3, 4, 4, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,2
"['filip2', 'hayden2', 'roy1']",46.0740772722,"[1, 3, 4, 4, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,1
"['filip2', 'hayden2', 'roy1']",51.9808331164,"[1, 3, 4, 4, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,2
"['filip2', 'hayden2', 'roy1']",45.6996878657,"[1, 3, 4, 4, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,1
"['filip2', 'hayden2', 'roy1']",51.8795748306,"[1, 3, 4, 4, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,2
"['filip2', 'hayden2', 'roy1']",47.8998852484,"[1, 3, 4, 4, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,1
"['filip2', 'hayden2', 'roy1']",53.0703046079,"[1, 3, 4, 4, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,2
"['filip2', 'hayden2', 'roy1']",47.6423548098,"[1, 3, 4, 4, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,1
"['filip2', 'hayden2', 'roy1']",50.6462896582,"[1, 3, 4, 4, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,2
"['filip2', 'hayden2', 'roy1']",52.8228449646,"[1, 3, 4, 4, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,1
"['filip2', 'hayden2', 'roy1']",53.2057794401,"[1, 3, 4, 4, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,2
"['filip2', 'hayden2', 'roy1']",50.3520121614,"[1, 3, 4, 4, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,1
"['filip2', 'hayden2', 'roy1']",52.2965297748,"[1, 3, 4, 4, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,2
"['filip2', 'hayden2', 'roy1']",46.0740772722,"[1, 3, 4, 4, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,1
"['filip2', 'hayden2', 'roy1']",51.9808331164,"[1, 3, 4, 4, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,2
"['filip2', 'hayden2', 'roy1']",46.0464552265,"[1, 3, 4, 4, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,1
"['filip2', 'hayden2', 'roy1']",51.9099793138,"[1, 3, 4, 4, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,2
"['filip2', 'hayden2', 'roy1']",47.8998852484,"[1, 3, 4, 4, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,1
"['filip2', 'hayden2', 'roy1']",53.0701070569,"[1, 3, 4, 4, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,2
"['filip2', 'hayden2', 'roy1']",47.6423548098,"[1, 3, 4, 4, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,1
"['filip2', 'hayden2', 'roy1']",50.6462896582,"[1, 3, 4, 4, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,2
"['filip2', 'hayden2', 'roy1']",52.8228449646,"[1, 3, 4, 4, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,1
"['filip2', 'hayden2', 'roy1']",53.2057794401,"[1, 3, 4, 4, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,2
"['filip2', 'hayden2', 'roy1']",50.3520121614,"[1, 3, 4, 4, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,1
"['filip2', 'hayden2', 'roy1']",52.2965297748,"[1, 3, 4, 4, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,2
"['filip2', 'hayden2', 'roy1']",46.0740772722,"[1, 3, 4, 4, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,1
"['filip2', 'hayden2', 'roy1']",51.9808331164,"[1, 3, 4, 4, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,2
"['filip2', 'hayden2', 'roy1']",46.0464552265,"[1, 3, 4, 4, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,1
"['filip2', 'hayden2', 'roy1']",51.9099793138,"[1, 3, 4, 4, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,2
"['filip2', 'hayden2', 'roy1']",47.8998852484,"[1, 3, 4, 4, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,1
"['filip2', 'hayden2', 'roy1']",53.0701070569,"[1, 3, 4, 4, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,2
"['filip2', 'hayden2', 'roy1']",47.6423548098,"[1, 4, 0, 0, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,1
"['filip2', 'hayden2', 'roy1']",50.6462896582,"[1, 4, 0, 0, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,2
"['filip2', 'hayden2', 'roy1']",52.8228449646,"[1, 4, 0, 0, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,1
"['filip2', 'hayden2', 'roy1']",53.2057794401,"[1, 4, 0, 0, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,2
"['filip2', 'hayden2', 'roy1']",50.3520121614,"[1, 4, 0, 0, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,1
"['filip2', 'hayden2', 'roy1']",52.2965297748,"[1, 4, 0, 0, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,2
"['filip2', 'hayden2', 'roy1']",46.0740772722,"[1, 4, 0, 0, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,1
"['filip2', 'hayden2', 'roy1']",51.9808331164,"[1, 4, 0, 0, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,2
"['filip2', 'hayden2', 'roy1']",46.0464552265,"[1, 4, 0, 0, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,1
"['filip2', 'hayden2', 'roy1']",51.9099793138,"[1, 4, 0, 0, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,2
"['filip2', 'hayden2', 'roy1']",47.8998852484,"[1, 4, 0, 0, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,1
"['filip2', 'hayden2', 'roy1']",53.0701070569,"[1, 4, 0, 0, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,2
"['filip2', 'hayden2', 'roy1']",39.6486007288,"[1, 4, 0, 0, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,1
"['filip2', 'hayden2', 'roy1']",41.2069805461,"[1, 4, 0, 0, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,2
"['filip2', 'hayden2', 'roy1']",35.6795057482,"[1, 4, 0, 0, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,1
"['filip2', 'hayden2', 'roy1']",35.9492668556,"[1, 4, 0, 0, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,2
"['filip2', 'hayden2', 'roy1']",35.468060255,"[1, 4, 0, 0, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,1
"['filip2', 'hayden2', 'roy1']",36.2768850353,"[1, 4, 0, 0, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,2
"['filip2', 'hayden2', 'roy1']",43.3624619257,"[1, 4, 0, 0, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,1
"['filip2', 'hayden2', 'roy1']",46.9956870369,"[1, 4, 0, 0, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,2
"['filip2', 'hayden2', 'roy1']",41.8950237215,"[1, 4, 0, 0, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,1
"['filip2', 'hayden2', 'roy1']",46.1143350871,"[1, 4, 0, 0, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,2
"['filip2', 'hayden2', 'roy1']",41.065464239,"[1, 4, 0, 0, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,1
"['filip2', 'hayden2', 'roy1']",46.9038729793,"[1, 4, 0, 0, 1]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,2
"['filip2', 'hayden2', 'roy1']",36.4977524989,"[1, 4, 0, 0, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,1
"['filip2', 'hayden2', 'roy1']",40.1954913068,"[1, 4, 0, 0, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,2
"['filip2', 'hayden2', 'roy1']",37.9165906502,"[1, 4, 0, 0, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,1
"['filip2', 'hayden2', 'roy1']",38.9528518826,"[1, 4, 0, 0, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,2
"['filip2', 'hayden2', 'roy1']",36.2816917631,"[1, 4, 0, 0, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,1
"['filip2', 'hayden2', 'roy1']",39.1081813796,"[1, 4, 0, 0, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,2
"['filip2', 'hayden2', 'roy1']",38.1547996564,"[1, 4, 0, 0, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,1
"['filip2', 'hayden2', 'roy1']",42.6244430987,"[1, 4, 0, 0, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,2
"['filip2', 'hayden2', 'roy1']",39.6060754358,"[1, 4, 0, 0, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,1
"['filip2', 'hayden2', 'roy1']",43.3825490999,"[1, 4, 0, 0, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,2
"['filip2', 'hayden2', 'roy1']",38.9031267394,"[1, 4, 0, 0, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,1
"['filip2', 'hayden2', 'roy1']",43.4656860203,"[1, 4, 0, 0, 2]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,2
"['filip2', 'hayden2', 'roy1']",47.6423548098,"[1, 4, 0, 0, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,1
"['filip2', 'hayden2', 'roy1']",50.6462896582,"[1, 4, 0, 0, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,2
"['filip2', 'hayden2', 'roy1']",52.8228449646,"[1, 4, 0, 0, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,1
"['filip2', 'hayden2', 'roy1']",53.2057794401,"[1, 4, 0, 0, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,2
"['filip2', 'hayden2', 'roy1']",50.3520121614,"[1, 4, 0, 0, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,1
"['filip2', 'hayden2', 'roy1']",52.2965297748,"[1, 4, 0, 0, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,2
"['filip2', 'hayden2', 'roy1']",46.0740772722,"[1, 4, 0, 0, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,1
"['filip2', 'hayden2', 'roy1']",51.9808331164,"[1, 4, 0, 0, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,2
"['filip2', 'hayden2', 'roy1']",46.0464552265,"[1, 4, 0, 0, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,1
"['filip2', 'hayden2', 'roy1']",51.9099793138,"[1, 4, 0, 0, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,2
"['filip2', 'hayden2', 'roy1']",47.8998852484,"[1, 4, 0, 0, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,1
"['filip2', 'hayden2', 'roy1']",53.0701070569,"[1, 4, 0, 0, 3]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,2
"['filip2', 'hayden2', 'roy1']",47.6423548098,"[1, 4, 0, 0, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,1
"['filip2', 'hayden2', 'roy1']",50.6462896582,"[1, 4, 0, 0, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,2
"['filip2', 'hayden2', 'roy1']",52.8228449646,"[1, 4, 0, 0, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,1
"['filip2', 'hayden2', 'roy1']",53.2057794401,"[1, 4, 0, 0, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,2
"['filip2', 'hayden2', 'roy1']",50.3520121614,"[1, 4, 0, 0, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,1
"['filip2', 'hayden2', 'roy1']",52.2965297748,"[1, 4, 0, 0, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,2
"['filip2', 'hayden2', 'roy1']",46.0740772722,"[1, 4, 0, 0, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,1
"['filip2', 'hayden2', 'roy1']",51.9808331164,"[1, 4, 0, 0, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,2
"['filip2', 'hayden2', 'roy1']",46.0464552265,"[1, 4, 0, 0, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,1
"['filip2', 'hayden2', 'roy1']",51.9099793138,"[1, 4, 0, 0, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,2
"['filip2', 'hayden2', 'roy1']",47.8998852484,"[1, 4, 0, 0, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,1
"['filip2', 'hayden2', 'roy1']",53.0701070569,"[1, 4, 0, 0, 4]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,6,2
"['filip2', 'hayden2', 'roy1']",39.822600225,"[1, 4, 0, 1, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,1
"['filip2', 'hayden2', 'roy1']",43.2817430986,"[1, 4, 0, 1, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,1,2
"['filip2', 'hayden2', 'roy1']",43.7870564173,"[1, 4, 0, 1, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,1
"['filip2', 'hayden2', 'roy1']",45.9288270047,"[1, 4, 0, 1, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,2,2
"['filip2', 'hayden2', 'roy1']",41.5970776878,"[1, 4, 0, 1, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,1
"['filip2', 'hayden2', 'roy1']",44.584202929,"[1, 4, 0, 1, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,3,2
"['filip2', 'hayden2', 'roy1']",42.3094416368,"[1, 4, 0, 1, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,1
"['filip2', 'hayden2', 'roy1']",46.9580862017,"[1, 4, 0, 1, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,4,2
"['filip2', 'hayden2', 'roy1']",42.7866066635,"[1, 4, 0, 1, 0]","[[0, 0], [1.01, 0], [1.025, 0], [1.05, 0], [0.25, 0]]",1,5,1
